Wall time,Step,Value
1639131692.0053408,1,0.893000066280365
1639131720.8814096,2,0.9180000424385071
1639131747.7854114,3,0.9280000329017639
1639131776.796869,4,0.9380000233650208
1639131802.4371262,5,0.9380000233650208
1639131829.5087388,6,0.940000057220459
1639131857.2445297,7,0.940000057220459
1639131883.3245542,8,0.940000057220459
1639131909.8256826,9,0.9410000443458557
1639131936.4988117,10,0.9410000443458557
1639131961.9750843,11,0.9410000443458557
1639131987.5566072,12,0.9410000443458557
1639132014.1711292,13,0.9410000443458557
1639132042.0641596,14,0.9410000443458557
1639132069.5276453,15,0.9410000443458557
1639132095.9635508,16,0.9410000443458557
1639132121.0180042,17,0.9410000443458557
1639132147.285775,18,0.9410000443458557
1639132172.7226994,19,0.9410000443458557
1639132198.5927272,20,0.9410000443458557
1639132224.5499952,21,0.9410000443458557
1639132251.6820455,22,0.9420000314712524
1639132277.690139,23,0.9420000314712524
1639132303.8624094,24,0.9420000314712524
1639132328.9665937,25,0.9420000314712524
1639132355.9075022,26,0.9450000524520874
1639132381.1549463,27,0.9450000524520874
1639132407.0232344,28,0.9450000524520874
1639132433.5452652,29,0.9460000395774841
1639132460.630983,30,0.9460000395774841
1639132486.3646166,31,0.9460000395774841
1639132511.776928,32,0.9460000395774841
1639132536.4593303,33,0.9460000395774841
1639132561.8961036,34,0.9460000395774841
1639132586.7578862,35,0.9460000395774841
1639132612.1455147,36,0.9460000395774841
1639132637.83541,37,0.9460000395774841
1639132662.5183027,38,0.9460000395774841
1639132687.9330192,39,0.9460000395774841
1639132713.5588615,40,0.9460000395774841
1639132737.9971652,41,0.9460000395774841
1639132763.2746801,42,0.9460000395774841
1639132787.9685621,43,0.9460000395774841
1639132813.2838564,44,0.9460000395774841
1639132839.0517313,45,0.9460000395774841
1639132864.9125457,46,0.9460000395774841
1639132890.1981413,47,0.9460000395774841
1639132916.0764854,48,0.9460000395774841
1639132940.8148973,49,0.9460000395774841
1639132967.5438693,50,0.9460000395774841
1639132992.476247,51,0.9460000395774841
1639133017.708271,52,0.9460000395774841
1639133043.0894487,53,0.9460000395774841
1639133067.7539217,54,0.9460000395774841
1639133093.1403198,55,0.9460000395774841
1639133118.3883622,56,0.9460000395774841
1639133143.0884738,57,0.9460000395774841
1639133168.9493294,58,0.9460000395774841
1639133193.4333494,59,0.9460000395774841
1639133218.4891396,60,0.9460000395774841
1639133243.7695515,61,0.9460000395774841
1639133268.076336,62,0.9460000395774841
1639133293.17417,63,0.9460000395774841
1639133318.4745626,64,0.9460000395774841
1639133343.2544398,65,0.9460000395774841
1639133369.0313702,66,0.9460000395774841
1639133393.237724,67,0.9460000395774841
1639133418.6767168,68,0.9460000395774841
1639133444.1135957,69,0.9460000395774841
1639133468.6736884,70,0.9460000395774841
1639133494.121419,71,0.9460000395774841
1639133520.0308688,72,0.9460000395774841
1639133544.7141137,73,0.9460000395774841
1639133569.8510463,74,0.9460000395774841
1639133594.0074718,75,0.9460000395774841
1639133619.17463,76,0.9460000395774841
1639133644.7902455,77,0.9460000395774841
1639133669.3105845,78,0.9460000395774841
1639133694.7801154,79,0.9460000395774841
1639133721.0716777,80,0.9460000395774841
1639133746.3869607,81,0.9460000395774841
1639133771.5934129,82,0.9460000395774841
1639133795.9068682,83,0.9460000395774841
1639133821.5946808,84,0.9460000395774841
1639133847.5738163,85,0.9460000395774841
1639133872.3446965,86,0.9460000395774841
1639133898.7327716,87,0.9460000395774841
1639133925.148097,88,0.9460000395774841
1639133949.8869255,89,0.9460000395774841
1639133975.391853,90,0.9460000395774841
1639133999.86319,91,0.9460000395774841
1639134025.038067,92,0.9460000395774841
1639134050.8558276,93,0.9460000395774841
1639134075.6523476,94,0.9460000395774841
1639134102.0727255,95,0.9460000395774841
1639134128.1985831,96,0.9460000395774841
1639134152.5208707,97,0.9460000395774841
1639134177.845467,98,0.9460000395774841
1639134202.240978,99,0.9460000395774841
1639134227.3906035,100,0.9460000395774841
1639134252.7875884,101,0.9460000395774841
1639134278.0921683,102,0.9460000395774841
1639134304.3327575,103,0.9460000395774841
1639134329.948172,104,0.9460000395774841
1639134354.0298061,105,0.9460000395774841
1639134379.1560714,106,0.9460000395774841
1639134404.1170843,107,0.9460000395774841
1639134429.2644992,108,0.9460000395774841
1639134455.343714,109,0.9460000395774841
1639134480.414353,110,0.9460000395774841
1639134505.9715142,111,0.9460000395774841
1639134531.1287665,112,0.9460000395774841
1639134555.4660037,113,0.9460000395774841
1639134580.7742863,114,0.9460000395774841
1639134605.0075376,115,0.9460000395774841
1639134630.6871355,116,0.9460000395774841
1639134657.0238268,117,0.9460000395774841
1639134682.3104138,118,0.9460000395774841
1639134708.0651753,119,0.9460000395774841
1639134733.3934844,120,0.9460000395774841
1639134758.1175165,121,0.9460000395774841
1639134783.8806727,122,0.9460000395774841
1639134808.314182,123,0.9460000395774841
1639134835.1217232,124,0.9460000395774841
1639134861.332264,125,0.9460000395774841
1639134886.115944,126,0.9460000395774841
1639134911.803335,127,0.9460000395774841
1639134937.0726137,128,0.9460000395774841
